,date,not_tip,count(date)
641,2014-09-10 00:00:00,True,10398
642,2015-04-08 00:00:00,False,2407
643,2015-05-17 00:00:00,False,2687
644,2015-07-29 00:00:00,True,13470
645,2016-04-29 00:00:00,False,2731
646,2016-06-08 00:00:00,False,1816
647,2014-04-15 00:00:00,False,17174
648,2014-04-21 00:00:00,True,8726
649,2014-12-04 00:00:00,False,17302
650,2015-02-01 00:00:00,True,20137
651,2015-11-05 00:00:00,True,12932
652,2015-12-01 00:00:00,False,1723
653,2016-01-13 00:00:00,True,12691
654,2016-03-27 00:00:00,False,2948
655,2016-04-03 00:00:00,True,19829
656,2014-07-16 00:00:00,True,9958
657,2014-10-05 00:00:00,False,21855
658,2014-12-03 00:00:00,False,2028
659,2015-01-02 00:00:00,True,11432
660,2015-01-03 00:00:00,False,2520
661,2015-01-23 00:00:00,True,14715
662,2015-03-11 00:00:00,True,11764
663,2015-03-12 00:00:00,True,12913
664,2015-07-06 00:00:00,True,10533
665,2015-08-28 00:00:00,True,14509
666,2015-11-28 00:00:00,False,2627
667,2016-05-09 00:00:00,True,10407
668,2014-02-13 00:00:00,False,48
669,2014-04-20 00:00:00,True,13430
670,2014-05-26 00:00:00,True,11353
671,2014-08-10 00:00:00,True,14940
672,2015-02-10 00:00:00,False,1757
673,2015-07-03 00:00:00,True,15003
674,2015-10-16 00:00:00,True,14849
675,2016-03-10 00:00:00,False,2323
676,2016-05-29 00:00:00,False,2567
677,2014-02-26 00:00:00,False,12407
678,2014-03-24 00:00:00,False,13280
679,2014-06-01 00:00:00,True,13402
680,2014-07-12 00:00:00,True,15218
681,2014-08-30 00:00:00,True,16245
682,2014-11-29 00:00:00,True,14667
683,2015-02-03 00:00:00,True,8861
684,2015-04-02 00:00:00,True,13481
685,2015-06-25 00:00:00,True,12977
686,2015-10-12 00:00:00,False,1582
687,2015-11-01 00:00:00,True,20926
688,2014-02-21 00:00:00,True,6499
689,2014-06-19 00:00:00,True,11207
690,2014-11-11 00:00:00,True,10997
691,2015-01-26 00:00:00,True,6017
692,2015-06-14 00:00:00,True,19820
693,2015-06-24 00:00:00,False,1971
694,2015-07-31 00:00:00,True,13986
695,2013-10-02 00:00:00,True,495
696,2014-02-24 00:00:00,True,5209
